trigram,count,frequency
  hbd,0,0.000
  hbe,0,0.000
  hbf,0,0.000
  hbg,0,0.000
  hbh,0,0.000
  hbi,0,0.000
  hbj,0,0.000
  hbk,0,0.000
  hbl,0,0.000
  hbm,0,0.000
  hbn,0,0.000
  hbo,0,0.000
  hbp,0,0.000
  hbq,0,0.000
  hbr,0,0.000
  hbs,0,0.000
  hbt,0,0.000
  hbu,0,0.000
  hbv,0,0.000
  hbw,0,0.000
  hbx,0,0.000
  hby,0,0.000
  hbz,0,0.000
  hca,0,0.000
  hcb,0,0.000
  hcc,0,0.000
  hcd,0,0.000
  hce,0,0.000
  hcf,0,0.000
  hcg,0,0.000
  hch,0,0.000
  hci,0,0.000
  hcj,0,0.000
  hck,0,0.000
  hcl,0,0.000
  hcm,0,0.000
  hcn,0,0.000
  hco,0,0.000
  hcp,0,0.000
  hcq,0,0.000
  hcr,0,0.000
  hcs,0,0.000
  hct,0,0.000
  hcu,0,0.000
  hcv,0,0.000
  hcw,0,0.000
  hcx,0,0.000
  hcy,0,0.000
  hcz,0,0.000
  hda,0,0.000
  hdb,0,0.000
  hdc,0,0.000
  hdd,0,0.000
  hde,0,0.000
  hdf,0,0.000
  hdg,0,0.000
  hdh,0,0.000
  hdi,1,0.000
  hdj,0,0.000
  hdk,0,0.000
  hdl,0,0.000
  hdm,0,0.000
  hdn,0,0.000
  hdo,0,0.000
  hdp,0,0.000
  hdq,0,0.000
  hdr,0,0.000
  hds,0,0.000
  hdt,0,0.000
  hdu,0,0.000
  hdv,0,0.000
  hdw,0,0.000
  hdx,0,0.000
  hdy,0,0.000
  hdz,0,0.000
  hea,26,0.001
  heb,1,0.000
  hec,3,0.000
  hed,3,0.000
  hee,22,0.000
  hef,3,0.000
  heg,1,0.000
  heh,0,0.000
  hei,10,0.000
  hej,0,0.000
  hek,4,0.000
  hel,22,0.000
  hem,12,0.000
  hen,18,0.000
  heo,3,0.000
  hep,1,0.000
  heq,0,0.000
  her,25,0.000
  hes,4,0.000
  het,6,0.000
  heu,4,0.000
  hev,4,0.000
  hew,7,0.000
  hex,6,0.000
  hey,0,0.000
  hez,0,0.000
  hfa,0,0.000
  hfb,0,0.000
  hfc,0,0.000
  hfd,0,0.000
  hfe,0,0.000
  hff,0,0.000
  hfg,0,0.000
  hfh,0,0.000
  hfi,0,0.000
  hfj,0,0.000
  hfk,0,0.000
  hfl,0,0.000
  hfm,0,0.000
  hfn,0,0.000
  hfo,0,0.000
  hfp,0,0.000
  hfq,0,0.000
  hfr,0,0.000
  hfs,0,0.000
  hft,0,0.000
  hfu,0,0.000
  hfv,0,0.000
  hfw,0,0.000
  hfx,0,0.000
  hfy,0,0.000
  hfz,0,0.000
  hga,0,0.000
  hgb,0,0.000
  hgc,0,0.000
  hgd,0,0.000
  hge,0,0.000
  hgf,0,0.000
  hgg,0,0.000
  hgh,0,0.000
  hgi,0,0.000
  hgj,0,0.000
  hgk,0,0.000
  hgl,0,0.000
  hgm,0,0.000
  hgn,0,0.000
  hgo,0,0.000
  hgp,0,0.000
  hgq,0,0.000
  hgr,0,0.000
  hgs,0,0.000
  hgt,0,0.000
  hgu,0,0.000
  hgv,0,0.000
  hgw,0,0.000
  hgx,0,0.000
  hgy,0,0.000
  hgz,0,0.000
  hha,0,0.000
  hhb,0,0.000
  hhc,0,0.000
  hhd,0,0.000
  hhe,0,0.000
  hhf,0,0.000
  hhg,0,0.000
  hhh,0,0.000
  hhi,0,0.000
  hhj,0,0.000
  hhk,0,0.000
  hhl,0,0.000
  hhm,0,0.000
  hhn,0,0.000
  hho,0,0.000
  hhp,0,0.000
  hhq,0,0.000
  hhr,0,0.000
  hhs,0,0.000
  hht,0,0.000
  hhu,0,0.000
  hhv,0,0.000
  hhw,0,0.000
  hhx,0,0.000
  hhy,0,0.000
  hhz,0,0.000
  hia,6,0.000
  hib,2,0.000
  hic,9,0.000
  hid,7,0.000
  hie,10,0.000
  hif,3,0.000
  hig,2,0.000
  hih,0,0.000
  hii,0,0.000
  hij,0,0.000
  hik,2,0.000
  hil,23,0.000
  him,3,0.000
  hin,31,0.001
  hio,2,0.000
  hip,6,0.000
  hiq,0,0.000
  hir,21,0.000
  his,12,0.000
  hit,8,0.000
  hiu,0,0.000
  hiv,5,0.000
  hiw,0,0.000
  hix,0,0.000
  hiy,0,0.000
  hiz,1,0.000
  hja,0,0.000
  hjb,0,0.000
  hjc,0,0.000
  hjd,0,0.000
  hje,0,0.000
  hjf,0,0.000
  hjg,0,0.000
  hjh,0,0.000
  hji,0,0.000
  hjj,0,0.000
  hjk,0,0.000
  hjl,0,0.000
  hjm,0,0.000
  hjn,0,0.000
  hjo,0,0.000
  hjp,0,0.000
  hjq,0,0.000
  hjr,0,0.000
  hjs,0,0.000
  hjt,0,0.000
  hju,0,0.000
  hjv,0,0.000
  hjw,0,0.000
  hjx,0,0.000
  hjy,0,0.000
  hjz,0,0.000
  hka,0,0.000
  hkb,0,0.000
  hkc,0,0.000
  hkd,0,0.000
  hke,0,0.000
  hkf,0,0.000
  hkg,0,0.000
  hkh,0,0.000
  hki,0,0.000
  hkj,0,0.000
  hkk,0,0.000
  hkl,0,0.000
  hkm,0,0.000
  hkn,0,0.000
  hko,0,0.000
  hkp,0,0.000
  hkq,0,0.000
  hkr,0,0.000
  hks,0,0.000
  hkt,0,0.000
  hku,0,0.000
  hkv,0,0.000
  hkw,0,0.000
  hkx,0,0.000
  hky,0,0.000
  hkz,0,0.000
  hla,2,0.000
  hlb,0,0.000
  hlc,0,0.000
  hld,0,0.000
  hle,0,0.000
  hlf,0,0.000
  hlg,0,0.000
  hlh,0,0.000
  hli,0,0.000
  hlj,0,0.000
  hlk,0,0.000
  hll,1,0.000
  hlm,0,0.000
  hln,0,0.000
  hlo,2,0.000
  hlp,0,0.000
  hlq,0,0.000
  hlr,0,0.000
  hls,0,0.000
  hlt,0,0.000
  hlu,1,0.000
  hlv,0,0.000
  hlw,0,0.000
  hlx,0,0.000
  hly,0,0.000
  hlz,0,0.000
  hma,0,0.000
  hmb,0,0.000
  hmc,0,0.000
  hmd,0,0.000
  hme,4,0.000
  hmf,0,0.000
  hmg,0,0.000
  hmh,0,0.000
  hmi,2,0.000
  hmj,0,0.000
  hmk,0,0.000
  hml,0,0.000
  hmm,0,0.000
  hmn,0,0.000
  hmo,0,0.000
  hmp,0,0.000
  hmq,0,0.000
  hmr,0,0.000
  hms,0,0.000
  hmt,0,0.000
  hmu,1,0.000
  hmv,0,0.000
  hmw,0,0.000
  hmx,0,0.000
  hmy,0,0.000
  hmz,0,0.000
  hna,2,0.000
  hnb,0,0.000
  hnc,0,0.000
  hnd,0,0.000
  hne,0,0.000
  hnf,0,0.000
  hng,0,0.000
  hnh,0,0.000
  hni,0,0.000
  hnj,0,0.000
  hnk,0,0.000
  hnl,0,0.000
  hnm,0,0.000
  hnn,0,0.000
  hno,0,0.000
  hnp,0,0.000
  hnq,0,0.000
  hnr,0,0.000
  hns,0,0.000
  hnt,0,0.000
  hnu,0,0.000
  hnv,0,0.000
  hnw,0,0.000
  hnx,0,0.000
  hny,0,0.000
  hnz,0,0.000
  hoa,6,0.000
  hob,4,0.000
  hoc,8,0.000
  hod,4,0.000
  hoe,7,0.000
  hof,1,0.000
  hog,5,0.000
  hoh,0,0.000
  hoi,5,0.000
  hoj,4,0.000
  hok,7,0.000
  hol,19,0.000
  hom,7,0.000
  hon,16,0.000
  hoo,27,0.001
  hop,4,0.000
  hoq,0,0.000
  hor,31,0.001
  hos,10,0.000
  hot,12,0.000
  hou,10,0.000
  hov,4,0.000
  how,11,0.000
  hox,0,0.000
  hoy,3,0.000
  hoz,0,0.000
  hpa,0,0.000
  hpb,0,0.000
  hpc,0,0.000
  hpd,0,0.000
  hpe,0,0.000
  hpf,0,0.000
  hpg,0,0.000
  hph,0,0.000
  hpi,0,0.000
  hpj,0,0.000
  hpk,0,0.000
  hpl,0,0.000
  hpm,0,0.000
  hpn,0,0.000
  hpo,0,0.000
  hpp,0,0.000
  hpq,0,0.000
  hpr,0,0.000
  hps,0,0.000
  hpt,0,0.000
  hpu,0,0.000
  hpv,0,0.000
  hpw,0,0.000
  hpx,0,0.000
  hpy,0,0.000
  hpz,0,0.000
  hqa,0,0.000
  hqb,0,0.000
  hqc,0,0.000
  hqd,0,0.000
  hqe,0,0.000
  hqf,0,0.000
  hqg,0,0.000
  hqh,0,0.000
  hqi,0,0.000
  hqj,0,0.000
  hqk,0,0.000
  hql,0,0.000
  hqm,0,0.000
  hqn,0,0.000
  hqo,0,0.000
  hqp,0,0.000
  hqq,0,0.000
  hqr,0,0.000
  hqs,0,0.000
  hqt,0,0.000
  hqu,0,0.000
  hqv,0,0.000
  hqw,0,0.000
  hqx,0,0.000
  hqy,0,0.000
  hqz,0,0.000
  hra,12,0.000
  hrb,0,0.000
  hrc,0,0.000
  hrd,0,0.000
  hre,6,0.000
  hrf,0,0.000
  hrg,0,0.000
  hrh,0,0.000
  hri,5,0.000
  hrj,0,0.000
  hrk,0,0.000
  hrl,0,0.000
  hrm,0,0.000
  hrn,0,0.000
  hro,6,0.000
  hrp,0,0.000
  hrq,0,0.000
  hrr,0,0.000
  hrs,0,0.000
  hrt,0,0.000
  hru,4,0.000
  hrv,0,0.000
  hrw,0,0.000
  hrx,0,0.000
  hry,0,0.000
  hrz,0,0.000
  hsa,1,0.000
  hsb,0,0.000
  hsc,0,0.000
  hsd,0,0.000
  hse,0,0.000
  hsf,0,0.000
  hsg,0,0.000
  hsh,0,0.000
  hsi,0,0.000
  hsj,0,0.000
  hsk,0,0.000
  hsl,0,0.000
  hsm,0,0.000
  hsn,0,0.000
  hso,0,0.000
  hsp,0,0.000
  hsq,0,0.000
  hsr,0,0.000
  hss,0,0.000
  hst,0,0.000
  hsu,1,0.000
  hsv,0,0.000
  hsw,0,0.000
  hsx,0,0.000
  hsy,0,0.000
  hsz,0,0.000
  hta,0,0.000
  htb,0,0.000
  htc,0,0.000
  htd,0,0.000
  hte,0,0.000
  htf,0,0.000
  htg,0,0.000
  hth,0,0.000
  hti,0,0.000
  htj,0,0.000
  htk,0,0.000
  htl,0,0.000
  htm,0,0.000
  htn,0,0.000
  hto,0,0.000
  htp,0,0.000
  htq,0,0.000
  htr,0,0.000
  hts,0,0.000
  htt,0,0.000
  htu,0,0.000
  htv,0,0.000
  htw,0,0.000
  htx,0,0.000
  hty,0,0.000
  htz,0,0.000
  hua,11,0.000
  hub,3,0.000
  huc,4,0.000
  hud,1,0.000
  hue,0,0.000
  huf,5,0.000
  hug,0,0.000
  huh,1,0.000
  hui,0,0.000
  huj,2,0.000
  huk,0,0.000
  hul,7,0.000
  hum,15,0.000
  hun,10,0.000
  huo,1,0.000
  hup,1,0.000
  huq,0,0.000
  hur,22,0.000
  hus,7,0.000
  hut,5,0.000
  huu,0,0.000
  huv,0,0.000
  huw,0,0.000
  hux,0,0.000
  huy,0,0.000
  huz,3,0.000
  hva,1,0.000
  hvb,0,0.000
  hvc,0,0.000
  hvd,0,0.000
  hve,1,0.000
  hvf,0,0.000
  hvg,0,0.000
  hvh,0,0.000
  hvi,0,0.000
  hvj,0,0.000
  hvk,0,0.000
  hvl,0,0.000
  hvm,0,0.000
  hvn,0,0.000
  hvo,0,0.000
  hvp,0,0.000
  hvq,0,0.000
  hvr,0,0.000
  hvs,0,0.000
  hvt,0,0.000
  hvu,0,0.000
  hvv,0,0.000
  hvw,0,0.000
  hvx,0,0.000
  hvy,0,0.000
  hvz,0,0.000
  hwa,2,0.000
  hwb,0,0.000
  hwc,0,0.000
  hwd,0,0.000
  hwe,0,0.000
  hwf,0,0.000
  hwg,0,0.000
  hwh,0,0.000
  hwi,1,0.000
  hwj,0,0.000
  hwk,0,0.000
  hwl,0,0.000
  hwm,0,0.000
  hwn,0,0.000
  hwo,0,0.000
  hwp,0,0.000
  hwq,0,0.000
  hwr,0,0.000
  hws,0,0.000
  hwt,0,0.000
  hwu,0,0.000
  hwv,0,0.000
  hww,0,0.000
  hwx,0,0.000
  hwy,0,0.000
  hwz,0,0.000
  hxa,0,0.000
  hxb,0,0.000
  hxc,0,0.000
  hxd,0,0.000
  hxe,0,0.000
  hxf,0,0.000
  hxg,0,0.000
  hxh,0,0.000
  hxi,0,0.000
  hxj,0,0.000
  hxk,0,0.000
  hxl,0,0.000
  hxm,0,0.000
  hxn,0,0.000
  hxo,0,0.000
  hxp,0,0.000
  hxq,0,0.000
  hxr,0,0.000
  hxs,0,0.000
  hxt,0,0.000
  hxu,0,0.000
  hxv,0,0.000
  hxw,0,0.000
  hxx,0,0.000
  hxy,0,0.000
  hxz,0,0.000
  hya,3,0.000
  hyb,1,0.000
  hyc,0,0.000
  hyd,2,0.000
  hye,2,0.000
  hyf,0,0.000
  hyg,0,0.000
  hyh,0,0.000
  hyi,1,0.000
  hyj,0,0.000
  hyk,0,0.000
  hyl,7,0.000
  hym,7,0.000
  hyn,1,0.000
  hyo,2,0.000
  hyp,3,0.000
  hyq,0,0.000
  hyr,1,0.000
  hys,2,0.000
  hyt,0,0.000
  hyu,0,0.000
  hyv,0,0.000
  hyw,0,0.000
  hyx,0,0.000
  hyy,0,0.000
  hyz,0,0.000
  hza,0,0.000
  hzb,0,0.000
  hzc,0,0.000
  hzd,0,0.000
  hze,0,0.000
  hzf,0,0.000
  hzg,0,0.000
  hzh,0,0.000
  hzi,0,0.000
  hzj,0,0.000
  hzk,0,0.000
  hzl,0,0.000
  hzm,0,0.000
  hzn,0,0.000
  hzo,0,0.000
  hzp,0,0.000
  hzq,0,0.000
  hzr,0,0.000
  hzs,0,0.000
  hzt,0,0.000
  hzu,0,0.000
  hzv,0,0.000
  hzw,0,0.000
  hzx,0,0.000
  hzy,0,0.000
  hzz,0,0.000
  iaa,0,0.000
  iab,2,0.000
  iac,6,0.000
  iad,3,0.000
  iae,1,0.000
  iaf,0,0.000
  iag,0,0.000
  iah,2,0.000
  iai,0,0.000
  iaj,0,0.000
  iak,2,0.000
  ial,8,0.000
  iam,5,0.000
  ian,26,0.001
  iao,1,0.000
  iap,0,0.000
  iaq,0,0.000
  iar,7,0.000
  ias,9,0.000
  iat,5,0.000
  iau,3,0.000
  iav,0,0.000
  iaw,0,0.000
  iax,0,0.000
  iay,0,0.000
  iaz,1,0.000
  iba,5,0.000
  ibb,9,0.000
  ibc,0,0.000
  ibd,0,0.000
  ibe,18,0.000
  ibf,0,0.000
  ibg,0,0.000
  ibh,0,0.000
  ibi,5,0.000
  ibj,0,0.000
  ibk,0,0.000
  ibl,1,0.000
  ibm,0,0.000
  ibn,0,0.000
  ibo,5,0.000
  ibp,0,0.000
  ibq,0,0.000
  ibr,3,0.000
  ibs,0,0.000
  ibt,0,0.000
  ibu,1,0.000
  ibv,0,0.000
  ibw,0,0.000
  ibx,0,0.000
  iby,1,0.000
  ibz,0,0.000
  ica,15,0.000
  icb,0,0.000
  icc,3,0.000
  icd,0,0.000
  ice,25,0.000
  icf,0,0.000
  icg,0,0.000
  ich,18,0.000
  ici,6,0.000
  icj,0,0.000
  ick,34,0.001
  icl,0,0.000
  icm,0,0.000
  icn,0,0.000
  ico,5,0.000
  icp,0,0.000
  icq,0,0.000
  icr,2,0.000
  ics,0,0.000
  ict,5,0.000
  icu,4,0.000
  icv,0,0.000
  icw,0,0.000
  icx,0,0.000
  icy,2,0.000
  icz,0,0.000
  ida,12,0.000
  idb,0,0.000
  idc,0,0.000
  idd,10,0.000
  ide,40,0.001
  idf,0,0.000
  idg,7,0.000
  idh,1,0.000
  idi,11,0.000
  idj,0,0.000
  idk,0,0.000
  idl,3,0.000
  idm,0,0.000
  idn,2,0.000
  ido,6,0.000
  idp,0,0.000
  idq,0,0.000
  idr,3,0.000
  ids,3,0.000
  idt,2,0.000
  idu,4,0.000
  idv,0,0.000
  idw,0,0.000
  idx,0,0.000
  idy,4,0.000
  idz,0,0.000
  iea,0,0.000
  ieb,0,0.000
  iec,2,0.000
  ied,11,0.000
  iee,0,0.000
  ief,4,0.000
  ieg,4,0.000
  ieh,0,0.000
  iei,0,0.000
  iej,0,0.000
  iek,0,0.000
  iel,14,0.000
  iem,0,0.000
  ien,9,0.000
  ieo,0,0.000
  iep,1,0.000
  ieq,0,0.000
  ier,17,0.000
  ies,6,0.000
  iet,3,0.000
  ieu,2,0.000
  iev,5,0.000
  iew,1,0.000
  iex,0,0.000
  iey,2,0.000
  iez,1,0.000
  ifa,2,0.000
  ifb,0,0.000
  ifc,0,0.000
  ifd,2,0.000
  ife,7,0.000
  iff,16,0.000
  ifg,0,0.000
  ifh,0,0.000
  ifi,5,0.000
  ifj,0,0.000
  ifk,0,0.000
  ifl,2,0.000
  ifm,0,0.000
  ifn,0,0.000
  ifo,0,0.000
  ifp,0,0.000
  ifq,0,0.000
  ifr,0,0.000
  ifs,0,0.000
  ift,12,0.000
  ifu,0,0.000
  ifv,0,0.000
  ifw,0,0.000
  ifx,0,0.000
  ify,5,0.000
  ifz,0,0.000
  iga,6,0.000
  igb,0,0.000
  igc,0,0.000
  igd,1,0.000
  ige,5,0.000
  igf,0,0.000
  igg,4,0.000
  igh,21,0.000
  igi,6,0.000
  igj,0,0.000
  igk,0,0.000
  igl,3,0.000
  igm,3,0.000
  ign,7,0.000
  igo,8,0.000
  igp,0,0.000
  igq,0,0.000
  igr,2,0.000
  igs,0,0.000
  igt,1,0.000
  igu,4,0.000
  igv,0,0.000
  igw,0,0.000
  igx,0,0.000
  igy,0,0.000
  igz,0,0.000
  iha,5,0.000
  ihb,0,0.000
  ihc,0,0.000
  ihd,0,0.000
  ihe,0,0.000
  ihf,0,0.000
  ihg,0,0.000
  ihh,0,0.000
  ihi,0,0.000
  ihj,0,0.000
  ihk,0,0.000
  ihl,1,0.000
  ihm,0,0.000
  ihn,0,0.000
  iho,0,0.000
  ihp,0,0.000
  ihq,0,0.000
  ihr,1,0.000
  ihs,0,0.000
  iht,0,0.000
  ihu,1,0.000
  ihv,0,0.000
  ihw,0,0.000
  ihx,0,0.000
  ihy,0,0.000
  ihz,0,0.000
  iia,0,0.000
  iib,0,0.000
  iic,0,0.000
  iid,2,0.000
  iie,0,0.000
  iif,0,0.000
  iig,0,0.000
  iih,0,0.000
  iii,0,0.000
  iij,0,0.000
  iik,0,0.000
  iil,0,0.000
  iim,0,0.000
  iin,1,0.000
  iio,0,0.000
  iip,0,0.000
  iiq,0,0.000
  iir,0,0.000
  iis,0,0.000
  iit,0,0.000
  iiu,0,0.000
  iiv,0,0.000
  iiw,0,0.000
  iix,0,0.000
  iiy,0,0.000
  iiz,0,0.000
  ija,4,0.000
  ijb,0,0.000
  ijc,0,0.000
  ijd,0,0.000
  ije,0,0.000
  ijf,0,0.000
  ijg,0,0.000
  ijh,0,0.000
  iji,0,0.000
  ijj,0,0.000
  ijk,0,0.000
  ijl,0,0.000
  ijm,0,0.000
  ijn,0,0.000
  ijo,4,0.000
  ijp,0,0.000
  ijq,0,0.000
  ijr,0,0.000
  ijs,0,0.000
  ijt,0,0.000
  iju,0,0.000
  ijv,0,0.000
  ijw,0,0.000
  ijx,0,0.000
  ijy,0,0.000
  ijz,0,0.000
  ika,4,0.000
  ikb,0,0.000
  ikc,0,0.000
  ikd,0,0.000
  ike,16,0.000
  ikf,0,0.000
  ikg,0,0.000
  ikh,1,0.000
  iki,4,0.000
  ikj,0,0.000
  ikk,3,0.000
  ikl,1,0.000
  ikm,0,0.000
  ikn,0,0.000
  iko,5,0.000
  ikp,0,0.000
  ikq,0,0.000
  ikr,0,0.000
  iks,0,0.000
  ikt,0,0.000
  iku,1,0.000
  ikv,0,0.000
  ikw,0,0.000
  ikx,0,0.000
  iky,1,0.000
  ikz,0,0.000
  ila,14,0.000
  ilb,2,0.000
  ilc,5,0.000
  ild,7,0.000
  ile,39,0.001
  ilf,1,0.000
  ilg,3,0.000
  ilh,2,0.000
  ili,22,0.000
  ilj,0,0.000
  ilk,4,0.000
  ill,40,0.001
  ilm,2,0.000
  iln,0,0.000
  ilo,6,0.000
  ilp,2,0.000
  ilq,0,0.000
  ilr,0,0.000
  ils,4,0.000
  ilt,12,0.000
  ilu,5,0.000
  ilv,1,0.000
  ilw,0,0.000
  ilx,0,0.000
  ily,18,0.000
  ilz,0,0.000
  ima,17,0.000
  imb,13,0.000
  imc,0,0.000
  imd,0,0.000
  ime,29,0.001
  imf,0,0.000
  img,0,0.000
  imh,0,0.000
  imi,9,0.000
  imj,0,0.000
  imk,0,0.000
  iml,2,0.000
  imm,10,0.000
  imn,2,0.000
  imo,5,0.000
  imp,14,0.000
  imq,0,0.000
  imr,0,0.000
  ims,2,0.000
  imt,0,0.000
  imu,2,0.000
  imv,0,0.000
  imw,0,0.000
  imx,0,0.000
  imy,7,0.000
  imz,0,0.000
  ina,29,0.001
  inb,0,0.000
  inc,23,0.000
  ind,26,0.001
  ine,61,0.001
  inf,4,0.000
  ing,55,0.001
  inh,1,0.000
  ini,12,0.000
  inj,5,0.000
  ink,35,0.001
  inl,4,0.000
  inm,0,0.000
  inn,23,0.000
  ino,20,0.000
  inp,1,0.000
  inq,0,0.000
  inr,2,0.000
  ins,9,0.000
  int,35,0.001
  inu,10,0.000
  inv,1,0.000
  inw,1,0.000
  inx,0,0.000
  iny,11,0.000
  inz,2,0.000
  ioa,0,0.000
  iob,1,0.000
  ioc,1,0.000
  iod,3,0.000
  ioe,1,0.000
  iof,0,0.000
  iog,0,0.000
  ioh,0,0.000
  ioi,1,0.000
  ioj,0,0.000
  iok,1,0.000
  iol,3,0.000
  iom,3,0.000
  ion,15,0.000
  ioo,1,0.000
  iop,0,0.000
  ioq,0,0.000
  ior,3,0.000
  ios,4,0.000
  iot,10,0.000
  iou,2,0.000
  iov,0,0.000
  iow,2,0.000
  iox,2,0.000
  ioy,0,0.000
  ioz,0,0.000
  ipa,4,0.000
  ipb,0,0.000
  ipc,0,0.000
  ipd,0,0.000
  ipe,18,0.000
  ipf,0,0.000
  ipg,0,0.000
  iph,2,0.000
  ipi,5,0.000
  ipj,0,0.000
  ipk,0,0.000
  ipl,1,0.000
  ipm,0,0.000
  ipn,0,0.000
  ipo,4,0.000
  ipp,10,0.000
  ipq,0,0.000
  ipr,1,0.000
  ips,3,0.000
  ipt,2,0.000
  ipu,4,0.000
  ipv,0,0.000
  ipw,0,0.000
  ipx,0,0.000
  ipy,4,0.000
  ipz,0,0.000
  iqa,0,0.000
  iqb,0,0.000
  iqc,0,0.000
  iqd,0,0.000
  iqe,0,0.000
  iqf,0,0.000
  iqg,0,0.000
  iqh,0,0.000
  iqi,0,0.000
  iqj,0,0.000
  iqk,0,0.000
  iql,0,0.000
  iqm,0,0.000
  iqn,0,0.000
  iqo,0,0.000
  iqp,0,0.000
  iqq,0,0.000
  iqr,1,0.000
  iqs,0,0.000
  iqt,0,0.000
  iqu,3,0.000
  iqv,0,0.000
  iqw,0,0.000
  iqx,0,0.000
  iqy,0,0.000
  iqz,0,0.000
  ira,17,0.000
  irb,1,0.000
  irc,5,0.000
  ird,8,0.000
  ire,25,0.000
  irf,1,0.000
  irg,5,0.000
  irh,0,0.000
  iri,8,0.000
  irj,0,0.000
  irk,8,0.000
  irl,10,0.000
  irm,4,0.000
  irn,6,0.000
  iro,12,0.000
  irp,4,0.000
  irq,0,0.000
  irr,6,0.000
  irs,6,0.000
  irt,15,0.000
  iru,2,0.000
  irv,3,0.000
  irw,1,0.000
  irx,0,0.000
  iry,8,0.000
  irz,1,0.000
  isa,9,0.000
  isb,0,0.000
  isc,2,0.000
  isd,1,0.000
  ise,22,0.000
  isf,0,0.000
  isg,1,0.000
  ish,16,0.000
  isi,4,0.000
  isj,0,0.000
  isk,9,0.000
  isl,8,0.000
  ism,14,0.000
  isn,4,0.000
  iso,5,0.000
  isp,5,0.000
  isq,0,0.000
  isr,1,0.000
  iss,15,0.000
  ist,38,0.001
  isu,2,0.000
  isv,0,0.000
  isw,1,0.000
  isx,0,0.000
  isy,2,0.000
  isz,0,0.000
  ita,20,0.000
  itb,0,0.000
  itc,13,0.000
  itd,0,0.000
  ite,35,0.001
  itf,0,0.000
  itg,0,0.000
  ith,26,0.001
  iti,5,0.000
  itj,0,0.000
  itk,1,0.000
  itl,2,0.000
  itm,0,0.000
  itn,0,0.000
  ito,2,0.000
  itp,0,0.000
  itq,0,0.000
  itr,7,0.000
  its,3,0.000
  itt,14,0.000
  itu,6,0.000
  itv,0,0.000
  itw,0,0.000
  itx,0,0.000
  ity,9,0.000
  itz,4,0.000
  iua,1,0.000
  iub,0,0.000
  iuc,0,0.000
  iud,0,0.000
  iue,0,0.000
  iuf,0,0.000
  iug,0,0.000
  iuh,0,0.000
  iui,0,0.000
  iuj,0,0.000
  iuk,0,0.000
  iul,0,0.000
  ium,6,0.000
  iun,1,0.000
  iuo,0,0.000
  iup,0,0.000
  iuq,0,0.000
  iur,1,0.000
  ius,4,0.000
  iut,0,0.000
  iuu,0,0.000
  iuv,1,0.000
  iuw,0,0.000
  iux,0,0.000
  iuy,0,0.000
  iuz,0,0.000
  iva,9,0.000
  ivb,0,0.000
  ivc,0,0.000
  ivd,0,0.000
  ive,38,0.001
  ivf,0,0.000
  ivg,0,0.000
  ivh,0,0.000
  ivi,5,0.000
  ivj,0,0.000
  ivk,0,0.000
  ivl,0,0.000
  ivm,0,0.000
  ivn,0,0.000
  ivo,4,0.000
  ivp,0,0.000
  ivq,0,0.000
  ivr,1,0.000
  ivs,0,0.000
  ivt,0,0.000
  ivu,1,0.000
  ivv,2,0.000
  ivw,0,0.000
  ivx,0,0.000
  ivy,4,0.000
  ivz,0,0.000
  iwa,5,0.000
  iwb,0,0.000
  iwc,0,0.000
  iwd,0,0.000
  iwe,0,0.000
  iwf,0,0.000
  iwg,0,0.000
  iwh,0,0.000
  iwi,2,0.000
  iwj,0,0.000
  iwk,0,0.000
  iwl,0,0.000
  iwm,0,0.000
  iwn,0,0.000
  iwo,0,0.000
  iwp,0,0.000
  iwq,0,0.000
  iwr,0,0.000
  iws,0,0.000
  iwt,0,0.000
  iwu,0,0.000
  iwv,0,0.000
  iww,0,0.000
  iwx,0,0.000
  iwy,0,0.000
  iwz,0,0.000
  ixa,0,0.000
  ixb,0,0.000
  ixc,0,0.000
  ixd,0,0.000
  ixe,7,0.000
  ixf,0,0.000
  ixg,0,0.000
  ixh,0,0.000
  ixi,8,0.000
  ixj,0,0.000
  ixk,0,0.000
  ixl,0,0.000
  ixm,0,0.000
  ixn,0,0.000
  ixo,1,0.000
  ixp,0,0.000
  ixq,0,0.000
  ixr,0,0.000
  ixs,0,0.000
  ixt,4,0.000
  ixu,0,0.000
  ixv,0,0.000
  ixw,0,0.000
  ixx,0,0.000
  ixy,1,0.000
  ixz,0,0.000
  iya,5,0.000
  iyb,0,0.000
  iyc,0,0.000
  iyd,0,0.000
  iye,0,0.000
  iyf,0,0.000
  iyg,0,0.000
  iyh,0,0.000
  iyi,0,0.000
  iyj,0,0.000
  iyk,0,0.000
  iyl,0,0.000
  iym,0,0.000
  iyn,0,0.000
  iyo,1,0.000
  iyp,0,0.000
  iyq,0,0.000
  iyr,0,0.000
  iys,0,0.000
  iyt,0,0.000
  iyu,0,0.000
  iyv,0,0.000
  iyw,0,0.000
  iyx,0,0.000
  iyy,0,0.000
  iyz,0,0.000
  iza,8,0.000
  izb,0,0.000
  izc,0,0.000
  izd,0,0.000
  ize,14,0.000
  izf,0,0.000
  izg,0,0.000
  izh,0,0.000
  izi,2,0.000
  izj,0,0.000
  izk,0,0.000
  izl,1,0.000
  izm,0,0.000
  izn,0,0.000
  izo,2,0.000
  izp,0,0.000
  izq,0,0.000
  izr,0,0.000
  izs,0,0.000
  izt,1,0.000
  izu,1,0.000
  izv,0,0.000
  izw,0,0.000
  izx,0,0.000
  izy,0,0.000
